,smiles,pref_name,id_24,id_25,id_26,id_27,scomp_id
42086,CCOC(C)c1noc(CN2CCN(CC3CCCC3)CC2)n1,,1877702,1877702,1877702,1877702,42086
42087,CCOC(C)c1noc(CN2CCNCC2)n1,,1877707,1877707,1877707,1877707,42087
42088,CCOC(C)c1noc(CN2CCCNCC2)n1,,1877708,1877708,1877708,1877708,42088
42089,COC(C)c1noc(CN2CCCNCC2)n1,,1877709,1877709,1877709,1877709,42089
42090,CCOC(C)c1noc(CN2CCN(Cc3cccnc3)CC2)n1,,1877712,1877712,1877712,1877712,42090
42091,CCOC(C)c1noc(CN2CCN(Cc3cccc(F)c3)CC2)n1,,1877713,1877713,1877713,1877713,42091
42092,Cc1csc(CNc2cccc(OCCN3CCCC3)c2)n1,,1877715,1877715,1877715,1877715,42092
42093,Cc1ccc(C)c(CC(=O)Nc2cnccc2SCCCO)c1,,1877721,1877721,1877721,1877721,42093
42094,CCOc1ccc(CC(=O)Nc2cnccc2SCCCO)cc1,,1877723,1877723,1877723,1877723,42094
42095,Cc1ccc(OCC(=O)Nc2cnccc2SCCCO)cc1C,,1877760,1877760,1877760,1877760,42095
42096,CCN(CCC(F)(F)F)S(=O)(=O)c1cccc(F)c1C#N,,1877767,1877767,1877767,1877767,42096
42097,CN1CCC(NC(=O)CCCc2cc(Cl)sc2Cl)C1=O,,1877777,1877777,1877777,1877777,42097
42098,CC(C)CC(CCO)CNC(=O)N1CC(C)(C)C1(C)C,,1877778,1877778,1877778,1877778,42098
42099,NC(=O)C1CCN(CCc2ccc(NCc3ccsc3)cc2)CC1,,1877779,1877779,1877779,1877779,42099
42100,NC(=O)C1CCN(CCc2ccc(NCc3cscn3)cc2)CC1,,1877780,1877780,1877780,1877780,42100
42101,NC(=O)C1CCN(CCc2ccc(NCc3cccnc3)cc2)CC1,,1877781,1877781,1877781,1877781,42101
42102,CC(C)CC(CCO)CNC(=O)N1CCCC1(C)C,,1877783,1877783,1877783,1877783,42102
42103,CC(C)CC(CCO)CNC(=O)N1CCC1(C)C,,1877793,1877793,1877793,1877793,42103
42104,NCc1csc(CCc2ccccc2)n1,,1877802,1877802,1877802,1877802,42104
42105,COc1ccc(CNC(=O)NCc2ccc(C)cc2)cn1,,1877814,1877814,1877814,1877814,42105
42106,CCn1cc(NC(=O)NC(CO)Cc2c[nH]c3ccccc23)cn1,,1877837,1877837,1877837,1877837,42106
42107,COc1ccc(CNC(=O)NCc2nc(C)c(C)s2)cn1,,1877847,1877847,1877847,1877847,42107
42108,CCOc1cc(CNC(=O)NCc2nc(C)c(C)s2)ccn1,,1877853,1877853,1877853,1877853,42108
42109,COc1ccc(CNC(=O)NCCc2nc(C)c(C)s2)cn1,,1877861,1877861,1877861,1877861,42109
42110,Cc1ccc(CNc2ccn(CCc3ccncc3)n2)s1,,1877865,1877865,1877865,1877865,42110
42111,Cc1nc(CCNC(Cc2ccncc2)C(F)(F)F)cs1,,1877877,1877877,1877877,1877877,42111
42112,Cc1nc(C)c(CCNC(Cc2ccncc2)C(F)(F)F)s1,,1877881,1877881,1877881,1877881,42112
42113,Cc1cnc(CCNC(Cc2ccncc2)C(F)(F)F)s1,,1877886,1877886,1877886,1877886,42113
42114,CC(C)(C)c1ncc(CNc2ccn(CCc3ccncc3)n2)s1,,1877887,1877887,1877887,1877887,42114
42115,CC(C)C(NC(=O)Nc1ccc(F)cc1)C(=O)N(C)C,,1877893,1877893,1877893,1877893,42115
42116,N#Cc1ccc(NCc2cccc(OCC3CCCO3)c2)nc1,,1877907,1877907,1877907,1877907,42116
42117,COc1ccc(CN2CCN(CCn3ccnc3)CC2)cc1F,,1877948,1877948,1877948,1877948,42117
42118,Cc1ccc(C(=O)NCC(O)c2cnn(C)c2)c(Br)c1,,1877953,1877953,1877953,1877953,42118
42119,CCC(=O)N(CCC(=O)O)Cc1ccc(F)c(F)c1,,1877955,1877955,1877955,1877955,42119
42120,COc1ccc(Cn2ccnc2)cc1F,,1877963,1877963,1877963,1877963,42120
42121,CCC(=O)N(CCN(C)C)Cc1ccc(F)c(F)c1,,1877964,1877964,1877964,1877964,42121
42122,COCCN(CC(C)C)C(=O)c1cccc(Nc2cnccn2)c1,,1877965,1877965,1877965,1877965,42122
42123,COCCCN(C)C(=O)c1cccc(Nc2cnccn2)c1,,1877966,1877966,1877966,1877966,42123
42124,COCCCC(=O)N(CCC(=O)O)Cc1ccc(F)c(F)c1,,1877968,1877968,1877968,1877968,42124
42125,Cc1noc(CCCC(=O)N(CCC(=O)O)Cc2ccc(F)c(F)c2)n1,,1877971,1877971,1877971,1877971,42125
42126,COc1ncnc(N)c1CNCC(C)SC,,1877975,1877975,1877975,1877975,42126
42127,COc1ccc(CNC(=O)CNc2ccccc2OC)cc1,,1877983,1877983,1877983,1877983,42127
42128,COc1ccc(NC(=O)CSc2nc(C)c(C)c(C)c2C#N)cn1,,1877985,1877985,1877985,1877985,42128
42129,COc1ccc(C(C)NC(=O)NCCNc2ccccn2)c(OC)c1,,1877987,1877987,1877987,1877987,42129
42130,COc1ccc(C(C)NC(=O)NCCc2ccc(C)nc2)c(OC)c1,,1877995,1877995,1877995,1877995,42130
42131,COCc1nc(CNC2CCCc3c2cnn3C(C)(C)C)cs1,,1878002,1878002,1878002,1878002,42131
42132,CCOc1cccc(NC(=O)c2cscn2)n1,,1878006,1878006,1878006,1878006,42132
42133,CCOc1cccc(COC(=O)c2cscn2)n1,,1878008,1878008,1878008,1878008,42133
42134,CCOc1cccc(COC(=O)c2ccc(Cl)cn2)n1,,1878010,1878010,1878010,1878010,42134
42135,CCOc1cccc(COC(=O)c2cc(Cl)ccn2)n1,,1878011,1878011,1878011,1878011,42135
42136,CCOc1cccc(COC(=O)c2scnc2C)n1,,1878012,1878012,1878012,1878012,42136
42137,COc1ccc2cccc(CC(=O)NCCCc3n[nH]c(C)n3)c2c1,,1878028,1878028,1878028,1878028,42137
42138,COc1ccc2cccc(CC(=O)NCc3nccc(N)n3)c2c1,,1878031,1878031,1878031,1878031,42138
42139,CCOc1cccc(COC(=O)c2ccc(F)cn2)n1,,1878042,1878042,1878042,1878042,42139
42140,CCc1nc(CNC2CCCc3c2cnn3CC)cs1,,1878052,1878052,1878052,1878052,42140
42141,COc1ccc(F)cc1CSCC(=O)N(CCC#N)CCC#N,,1878076,1878076,1878076,1878076,42141
42142,COc1ccc(F)cc1CSCC(=O)N(C)CCC#N,,1878079,1878079,1878079,1878079,42142
42143,COc1ccccc1CCNC(=O)NC(C)COCC(F)(F)F,,1878156,1878156,1878156,1878156,42143
42144,CC(C)C(O)CNC(=O)Nc1ccc(F)c(Cl)c1,,1878167,1878167,1878167,1878167,42144
42145,COCC(C)NC(=O)NCCc1cccc(OC)c1O,,1878174,1878174,1878174,1878174,42145
42146,COCCNC(=O)NCCc1cccc(OC)c1O,,1878175,1878175,1878175,1878175,42146
42147,CSc1ccc(NC(=O)NCC(O)C(C)C)cc1F,,1878183,1878183,1878183,1878183,42147
42148,CSc1ccc(NC(=O)NCC(O)C2CC2)cc1F,,1878184,1878184,1878184,1878184,42148
42149,FC(F)(F)CN1CCC(CCNc2ncccn2)CC1,,1878187,1878187,1878187,1878187,42149
42150,CC(C)OCCS(=O)(=O)c1ccccc1C#N,,1878190,1878190,1878190,1878190,42150
42151,COc1cccc(CCNC(=O)NC(C)C)c1O,,1878198,1878198,1878198,1878198,42151
42152,COc1ccccc1S(=O)(=O)CCOC(C)C,,1878212,1878212,1878212,1878212,42152
42153,CCN(CCS(=O)(=O)CC)CC1CCCO1,,1878218,1878218,1878218,1878218,42153
42154,CC(C)C(=O)NCCNC(=O)C(C)OCC(F)(F)F,,1878239,1878239,1878239,1878239,42154
42155,COC(=O)Cc1cccc(NC(=O)Cc2cc(C)[nH]n2)c1,,1878285,1878285,1878285,1878285,42155
42156,CN(C)S(=O)(=O)c1cccc(NC(=O)Cc2ccon2)c1,,1878289,1878289,1878289,1878289,42156
42157,CC(OCC(F)(F)F)C(=O)NCCN(C)C,,1878296,1878296,1878296,1878296,42157
42158,CCN(CC)CCNC(=O)C(C)OCC(F)(F)F,,1878297,1878297,1878297,1878297,42158
42159,CC(C)SCc1cccc(NC2CCN(C)C2=O)c1,,1878299,1878299,1878299,1878299,42159
42160,CCSCc1cccc(NC2CCN(C)C2=O)c1,,1878300,1878300,1878300,1878300,42160
42161,COC(=O)Cc1cccc(NC(=O)Cc2ccon2)c1,,1878308,1878308,1878308,1878308,42161
42162,CC(C)CC(=O)NCCCn1cncn1,,1878311,1878311,1878311,1878311,42162
42163,CC(C)(C)CC(=O)NCCCn1cncn1,,1878314,1878314,1878314,1878314,42163
42164,CC(C)(C)C(=O)NCCCn1cncn1,,1878315,1878315,1878315,1878315,42164
42165,COc1cc(F)c(NC(=O)N(C)CCNC(=O)N(C)C)cc1F,,1878318,1878318,1878318,1878318,42165
42166,Cc1nnc(NCCC(=O)NCc2ccccc2)c(C#N)c1C,,1878329,1878329,1878329,1878329,42166
42167,COc1cccc(CN(C)CC2=Nc3ccccc3S(=O)(=O)N2)c1,,1878336,1878336,1878336,1878336,42167
42168,COc1cccc(CSCC2=Nc3ccccc3S(=O)(=O)N2)c1,,1878337,1878337,1878337,1878337,42168
42169,Fc1ccc(Br)c(NCc2nnsc2Cl)c1,,1878364,1878364,1878364,1878364,42169
42170,CSCC(=O)N(C)Cc1ccccc1,,1878376,1878376,1878376,1878376,42170
42171,COc1cc(F)c(NC(=O)N(C)Cc2cc(C)on2)cc1F,,1878382,1878382,1878382,1878382,42171
42172,CCN(C)C(=O)Nc1cc(F)c(OC)cc1F,,1878389,1878389,1878389,1878389,42172
42173,FC(F)(F)Cn1cc(NCc2cscn2)cn1,,1878390,1878390,1878390,1878390,42173
42174,CC(C)(C)n1cc(NCc2cscn2)cn1,,1878392,1878392,1878392,1878392,42174
42175,CC(C)Cn1cc(NCc2cscn2)cn1,,1878393,1878393,1878393,1878393,42175
42176,COCCNS(=O)(=O)c1ccc(CNc2ncccc2C#N)cc1,,1878407,1878407,1878407,1878407,42176
42177,CNC(=O)NC(=O)C(C)N1CCCc2cc(OC)ccc2C1,,1878421,1878421,1878421,1878421,42177
42178,CCNC(=O)NC(=O)C(C)N1CCCc2cc(OC)ccc2C1,,1878423,1878423,1878423,1878423,42178
42179,CCc1nc(CNC2CCCCNC2=O)cs1,,1878431,1878431,1878431,1878431,42179
42180,CC(C)NC(=O)CNC(=O)OC(C)(C)C,,1878434,1878434,1878434,1878434,42180
42181,CC(C)C[C@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,,1878455,1878455,1878455,1878455,42181
42182,CCS(=O)(=O)CC(C)N(C)C(=O)NCCc1cccc(F)c1F,,1878459,1878459,1878459,1878459,42182
42183,COC(=O)C(C)N1CCCc2cc(OC)ccc2C1,,1878465,1878465,1878465,1878465,42183
42184,CCCN(CCC)Cc1nnsc1Cl,,1878466,1878466,1878466,1878466,42184
42185,COc1cccc(CNc2nc(C)cc(C)n2)c1OC,,1878481,1878481,1878481,1878481,42185
42186,O=C1CCc2cc(OCCN3CCc4cncnc4C3)ccc2N1,,1878497,1878497,1878497,1878497,42186
42187,COc1ccc(CC(=O)N(C)C2CCN(C)C2=O)cc1F,,1878502,1878502,1878502,1878502,42187
42188,CCSC1(CNc2ncc(Br)cn2)CCOCC1,,1878503,1878503,1878503,1878503,42188
42189,CSC1(CNc2ncc(Br)cn2)CCOCC1,,1878517,1878517,1878517,1878517,42189
42190,CNC(=O)Cc1nc(CNc2ccc(SC)c(F)c2)cs1,,1878525,1878525,1878525,1878525,42190
42191,CS(=O)(=O)Cc1nc(CNc2c(F)cc(F)cc2F)cs1,,1878526,1878526,1878526,1878526,42191
42192,CS(=O)(=O)Cc1nc(CNc2ccc(F)c(F)c2)cs1,,1878527,1878527,1878527,1878527,42192
42193,CSC1(CNc2ccc(Br)cn2)CCOCC1,,1878538,1878538,1878538,1878538,42193
42194,CN(C)C1(CNc2ncc(Br)cn2)CCOCC1,,1878539,1878539,1878539,1878539,42194
42195,CSc1ccc(NCc2csc(C)n2)cc1F,,1878542,1878542,1878542,1878542,42195
42196,CC(C)c1ccc(CCC(=O)N(C)C2CCN(C)C2=O)cc1,,1878549,1878549,1878549,1878549,42196
42197,Cc1cc(NC(=O)CN2CCCC(Cn3cncn3)C2)on1,,1878591,1878591,1878591,1878591,42197
42198,CC(C)c1cc(NC(=O)CN2CCCC(Cn3cncn3)C2)on1,,1878593,1878593,1878593,1878593,42198
42199,CC(C)(O)CNC(=O)c1sccc1Br,,1878597,1878597,1878597,1878597,42199
42200,CC(C)NC(=O)NCCCOC1CCOCC1,,1878603,1878603,1878603,1878603,42200
42201,COCCN(C)c1ccc(NCc2ccsc2)nc1,,1878627,1878627,1878627,1878627,42201
42202,Cc1cccn2cc(CN3CCCC(O)C3)nc12,,1878632,1878632,1878632,1878632,42202
42203,CC(C)(C)c1cc(NC(=O)CN2CCCC(Cn3cncn3)C2)on1,,1878633,1878633,1878633,1878633,42203
42204,CCC(C)(C)C(=O)NCCCOC1CCOC1,,1878634,1878634,1878634,1878634,42204
42205,COCCN(C)c1ccc(NCc2cscn2)nc1,,1878641,1878641,1878641,1878641,42205
42206,COCCN(C)c1ccc(NCc2cccnc2)nc1,,1878642,1878642,1878642,1878642,42206
42207,NC(=O)CCS(=O)(=O)Cc1ccc(OCC(F)(F)F)cc1,,1878664,1878664,1878664,1878664,42207
42208,CCN(CC)S(=O)(=O)NCCc1cc(C)ccc1OC,,1878665,1878665,1878665,1878665,42208
42209,CCSc1ccc(NC(=O)NC(C)c2c(C)nn(C)c2C)cn1,,1878673,1878673,1878673,1878673,42209
42210,CS(=O)(=O)N1CCC(CSc2ccccc2)C1,,1878685,1878685,1878685,1878685,42210
42211,CCS(=O)(=O)N1CCC(CSc2ccccc2)C1,,1878692,1878692,1878692,1878692,42211
42212,NS(=O)(=O)N1CCC(CSc2ccccc2)C1,,1878696,1878696,1878696,1878696,42212
42213,CC(C)NC(=O)CC(C)NC(=O)N(C)Cc1cc(Cl)cn1C,,1878700,1878700,1878700,1878700,42213
42214,Cc1cccc(CNC2(CCO)CCOCC2)c1C,,1878703,1878703,1878703,1878703,42214
42215,CCCN(CCC)S(=O)(=O)NCCc1cc(C)ccc1OC,,1878714,1878714,1878714,1878714,42215
42216,CSCCC(C)NC(=O)N(C)Cc1cc(Cl)cn1C,,1878715,1878715,1878715,1878715,42216
42217,CCS(=O)(=O)CC(C)NC(=O)N(C)Cc1cc(Cl)cn1C,,1878722,1878722,1878722,1878722,42217
42218,CCSc1ccc(NC(=O)NC(C)c2ccncc2)cn1,,1878728,1878728,1878728,1878728,42218
42219,COCCOCCNC(=O)N1CCc2c(F)ccc(F)c2C1,,1878736,1878736,1878736,1878736,42219
42220,Cc1ccc(NC(=O)C2CCc3ccccc3N2)cc1,,1878741,1878741,1878741,1878741,42220
42221,CC(C)C(C)NC(=O)CN1CCSCC1,,1878752,1878752,1878752,1878752,42221
42222,CCC(CC)NC(=O)CN1CCSCC1,,1878755,1878755,1878755,1878755,42222
42223,Cc1nnc(NCCc2nc3ccc(F)cc3n2C)c(C#N)c1C,,1878765,1878765,1878765,1878765,42223
42224,CCCNC(=O)CCNC(=O)N1CCc2c(F)ccc(F)c2C1,,1878779,1878779,1878779,1878779,42224
42225,COC(=O)CCCNC(=O)N1CCc2c(F)ccc(F)c2C1,,1878786,1878786,1878786,1878786,42225
42226,CC(C)(O)CSCCNC(=O)c1cc(F)ccc1F,,1878796,1878796,1878796,1878796,42226
42227,CC(C)(O)CSCCNC(=O)c1ccc(F)cc1Cl,,1878800,1878800,1878800,1878800,42227
42228,CC(C)(C)CCCC(=O)NS(=O)(=O)CC1CC1,,1878805,1878805,1878805,1878805,42228
42229,CC(C)(CO)CCCNC(=O)N1CCc2c(F)ccc(F)c2C1,,1878806,1878806,1878806,1878806,42229
42230,OC[C@@H](O)CN(CCC(F)(F)F)c1ncccn1,,1878822,1878822,1878822,1878822,42230
42231,OC[C@@H](O)CN(CCC(F)(F)F)c1ncc(Cl)cn1,,1878873,1878873,1878873,1878873,42231
42232,OC[C@@H](O)CN(CCC(F)(F)F)c1ncc(Br)cn1,,1878874,1878874,1878874,1878874,42232
42233,COCC(C)(CCO)NC(=O)Nc1cccc(Br)c1C,,1878903,1878903,1878903,1878903,42233
42234,CN(C)CC1CCN(Cc2nccn2CC(F)(F)F)CC1,,1878905,1878905,1878905,1878905,42234
42235,COCC(C)(CCO)NC(=O)Nc1c(F)cccc1Br,,1878907,1878907,1878907,1878907,42235
42236,COCCCNC(=O)Nc1cccc2ncccc12,,1878910,1878910,1878910,1878910,42236
42237,CNS(=O)(=O)c1ccc(CNC(=O)c2ccccn2)cc1,,1878912,1878912,1878912,1878912,42237
42238,COc1cccc(CCNC(=O)CCS(=O)(=O)C2CCCC2)c1,,1878916,1878916,1878916,1878916,42238
42239,Cc1cccc(CCNC(=O)CCS(=O)(=O)C2CCCC2)c1,,1878919,1878919,1878919,1878919,42239
42240,CS(=O)(=O)NC1CCN(CCc2ccccc2)CC1,,1878924,1878924,1878924,1878924,42240
42241,CC(C)(C)C(O)CN1CCN(Cc2nccn2CC(F)(F)F)CC1,,1878930,1878930,1878930,1878930,42241
42242,CC(C)OC(=O)CCNC(=O)Nc1cccc2ncccc12,,1878934,1878934,1878934,1878934,42242
42243,CC(O)C1CCN(Cc2nccn2CC(F)(F)F)CC1,,1878936,1878936,1878936,1878936,42243
42244,CS(=O)(=O)CCSCc1ccc(Br)c(F)c1,,1878947,1878947,1878947,1878947,42244
42245,Cc1cnn(C2CCN(Cc3ccccc3)C2)c1N,,1878950,1878950,1878950,1878950,42245
42246,CS(=O)(=O)CCCSCc1ccc(Br)c(F)c1,,1878959,1878959,1878959,1878959,42246
42247,CS(=O)(=O)CCCSCc1cc(F)cc(Br)c1,,1878960,1878960,1878960,1878960,42247
42248,NC(=O)CCSCc1ccc(Br)c(F)c1,,1878965,1878965,1878965,1878965,42248
42249,CCNC(=O)N(C)CCCc1n[nH]c(N)c1C#N,,1878970,1878970,1878970,1878970,42249
42250,CC(C)OCCCNC(=O)Nc1cccc2ncccc12,,1878979,1878979,1878979,1878979,42250
42251,CC(C)C(C#N)N1CCN(Cc2nccn2CC(F)(F)F)CC1,,1878981,1878981,1878981,1878981,42251
42252,COCC(C)(CCO)NC(=O)Nc1cccc(F)c1C,,1878986,1878986,1878986,1878986,42252
42253,COC(=O)c1sc(NCc2ccc(N3CCC(O)CC3)c(F)c2)nc1Cl,,1879007,1879007,1879007,1879007,42253
42254,CCc1cc(NC(=O)c2cccc(OCC(F)(F)F)n2)[nH]n1,,1879024,1879024,1879024,1879024,42254
42255,CC(C)c1nnc(NC(=O)c2cccc(OCC(F)(F)F)n2)[nH]1,,1879025,1879025,1879025,1879025,42255
42256,CCn1cc(NC(=O)c2cccc(OCC(F)(F)F)n2)cn1,,1879028,1879028,1879028,1879028,42256
42257,CC(C)N1C(=O)CC(NC(=O)c2cc(Cl)sc2Cl)C1=O,,1879041,1879041,1879041,1879041,42257
42258,CCc1nnc2ccc(NCC3(O)CCOCC3)nn12,,1879058,1879058,1879058,1879058,42258
42259,Cc1cc(N)nc(SC2CCCN(Cc3ccccc3)C2=O)n1,,1879074,1879074,1879074,1879074,42259
42260,CNC(=O)CCCNCc1c(C)nn(CC(C)C)c1N(C)C,,1879077,1879077,1879077,1879077,42260
42261,CN(C)c1nc(N)nc(CSCCC(=O)Nc2cccc(Cl)c2)n1,,1879082,1879082,1879082,1879082,42261
42262,CN(C)c1nc(N)nc(CSCCC(=O)Nc2ccc(F)cc2)n1,,1879090,1879090,1879090,1879090,42262
42263,COCCOCC(=O)NC(C#N)c1cccc(Cl)c1Cl,,1879098,1879098,1879098,1879098,42263
42264,COCCOCC(=O)NC(C#N)c1ccccc1C,,1879099,1879099,1879099,1879099,42264
42265,COCCOCC(=O)NC(C#N)c1cc(Cl)cc(Cl)c1,,1879112,1879112,1879112,1879112,42265
42266,CCc1noc(CS(=O)(=O)CC=C(C)C)n1,,1879126,1879126,1879126,1879126,42266
42267,COCCOCC(=O)NC(C#N)c1c(F)cccc1Cl,,1879136,1879136,1879136,1879136,42267
42268,CCOCc1ccc(CNc2nc(OC)ncc2Cl)cc1,,1879142,1879142,1879142,1879142,42268
42269,CCOCC(=O)NS(=O)(=O)c1ccc(F)cc1C(F)(F)F,,1879190,1879190,1879190,1879190,42269
42270,CC(C)(C)CC(=O)NS(=O)(=O)c1ccc(F)cc1C(F)(F)F,,1879191,1879191,1879191,1879191,42270
42271,COCCS(=O)(=O)NC(C)c1ccccc1Br,,1879194,1879194,1879194,1879194,42271
42272,COCCS(=O)(=O)NC(C)c1ccccc1Cl,,1879195,1879195,1879195,1879195,42272
42273,COCCS(=O)(=O)NC(C)c1cccc(C)c1C,,1879196,1879196,1879196,1879196,42273
42274,CC(C)(C)C(=O)NS(=O)(=O)c1ccc(F)cc1C(F)(F)F,,1879198,1879198,1879198,1879198,42274
42275,Brc1ccc(NCc2ccc(Cn3ccnc3)cc2)nc1,,1879209,1879209,1879209,1879209,42275
42276,CC(=O)NS(=O)(=O)c1ccc(F)cc1C(F)(F)F,,1879212,1879212,1879212,1879212,42276
42277,CC(C)Nc1cccc(CNC(=O)N2CCCC2)c1,,1879226,1879226,1879226,1879226,42277
42278,COCCN(CCC#N)Cn1cc(Cl)cn1,,1879234,1879234,1879234,1879234,42278
42279,CC(C)(C)CN(CCC#N)Cn1cc(Cl)cn1,,1879243,1879243,1879243,1879243,42279
42280,CCSCCC(C)N(C)C(=O)c1ccc2nncn2c1,,1879245,1879245,1879245,1879245,42280
42281,COCC(C)N(C)C(=O)c1ccc2nncn2c1,,1879246,1879246,1879246,1879246,42281
42282,CC(C)C(=O)Nc1ccc(Sc2nncn2C)c(Cl)c1,,1879265,1879265,1879265,1879265,42282
42283,COCC(=O)Nc1ccc(Sc2nncn2C)c(Cl)c1,,1879266,1879266,1879266,1879266,42283
42284,CSCC(C)(O)CNc1cccc(F)c1C#N,,1879276,1879276,1879276,1879276,42284
42285,COCCCn1ccc(NC(=O)NCCn2ccnc2)n1,,1879277,1879277,1879277,1879277,42285
42286,CN(C)c1ccc(CCCNC(=O)NCC(O)c2ccsc2)cc1,,1879283,1879283,1879283,1879283,42286
42287,COCCCn1ccc(NC(=O)NCCc2cccnc2)n1,,1879286,1879286,1879286,1879286,42287
42288,CN(C)c1ccc(CCCNC(=O)NCC(O)c2cccs2)cc1,,1879289,1879289,1879289,1879289,42288
42289,Cn1cc(CCCNC(=O)NCC(O)c2ccsc2)cn1,,1879295,1879295,1879295,1879295,42289
42290,CS(=O)(=O)Cc1ccc(NC(=O)c2cccnc2)cc1F,,1879296,1879296,1879296,1879296,42290
42291,CS(=O)(=O)Cc1ccc(NC(=O)Cc2cccnc2)cc1F,,1879300,1879300,1879300,1879300,42291
42292,CN(C)C(=O)c1ccc(OC2CCCC2)cc1,,1879304,1879304,1879304,1879304,42292
42293,CN(C)C(=O)c1ccc(OC2CCOCC2)cc1,,1879305,1879305,1879305,1879305,42293
42294,C[S+]([O-])c1ccc(NC(=O)Cc2cccnc2)cc1F,,1879306,1879306,1879306,1879306,42294
42295,CC(C)COC(C)C(=O)N1CCCCCC1,,1879310,1879310,1879310,1879310,42295
42296,CC(C)COC(C)C(=O)N1CCCCC1,,1879311,1879311,1879311,1879311,42296
42297,CCOC(C)C(=O)Nc1ccc(Sc2nncn2C)c(Cl)c1,,1879315,1879315,1879315,1879315,42297
42298,CCN1CCOC(CNc2nccc(OC)n2)C1,,1879316,1879316,1879316,1879316,42298
42299,CC(C)COC(C)C(=O)N1CCCC1,,1879318,1879318,1879318,1879318,42299
42300,CC(C)C(C)(O)CNc1cccc(F)c1C#N,,1879320,1879320,1879320,1879320,42300
42301,COCCCn1ccc(NC(=O)NCCCn2ccnc2)n1,,1879321,1879321,1879321,1879321,42301
42302,CCCNC(=O)Nc1ccn(CCCOC)n1,,1879322,1879322,1879322,1879322,42302
42303,CC(C)COC(C)C(=O)N1CCC(C)CC1,,1879323,1879323,1879323,1879323,42303
42304,COCCCn1ccc(NC(=O)NCCCNc2ccccc2)n1,,1879324,1879324,1879324,1879324,42304
42305,COc1ccc(NC(=O)CSC(F)(F)F)cn1,,1879338,1879338,1879338,1879338,42305
42306,CS(=O)(=O)c1ccc(NC(=O)CSC(F)(F)F)cn1,,1879347,1879347,1879347,1879347,42306
42307,CNC(=O)NC(=O)CN1CCCN(CC(F)(F)F)CC1,,1879352,1879352,1879352,1879352,42307
42308,CC(C)CS(=O)(=O)CC(=O)NC(C)(C)c1cccc(F)c1,,1879370,1879370,1879370,1879370,42308
42309,CS(=O)(=O)CCN1CCC(=Cc2ccccc2)CC1,,1879385,1879385,1879385,1879385,42309
42310,CSc1ccc(NCC(=O)Nc2c(C)nn(C)c2C)cc1F,,1879388,1879388,1879388,1879388,42310
42311,CN(C)CCNC(=O)Nc1cccc(C[S+]([O-])Cc2ccccc2)c1,,1879391,1879391,1879391,1879391,42311
42312,CNC(=O)NC(=O)CN1CCN(CC(F)(F)F)CC1(C)C,,1879397,1879397,1879397,1879397,42312
42313,N#CCCN1CCC(=Cc2ccccc2)CC1,,1879409,1879409,1879409,1879409,42313
42314,Cc1cc(C)n(CCC(=O)OCC(=O)N2CCc3sccc3C2)n1,,1879413,1879413,1879413,1879413,42314
42315,CN(C)C(=O)c1cccc(C[S+]([O-])CC(=O)NC2CCCC2)c1,,1879414,1879414,1879414,1879414,42315
42316,CCCc1noc(CNc2cc(C[S+](C)[O-])ccc2Cl)n1,,1879447,1879447,1879447,1879447,42316
42317,CS(=O)(=O)NCc1ccc(NC(=O)CC2=CCCCC2)cc1,,1879450,1879450,1879450,1879450,42317
42318,C[S+]([O-])c1ccc(NC(=O)CC2=CCCCC2)cc1,,1879452,1879452,1879452,1879452,42318
42319,COC(=O)NCc1ccc(NC(=O)CC2=CCCCC2)cc1,,1879453,1879453,1879453,1879453,42319
42320,COc1ccc(CN2CCNC(=O)CC2)cc1SC(F)(F)F,,1879455,1879455,1879455,1879455,42320
42321,CC(C)N1CCC(Nc2ccn(C)n2)C1=O,,1879468,1879468,1879468,1879468,42321
42322,Cn1ccc(NC2CCN(C3CC3)C2=O)n1,,1879473,1879473,1879473,1879473,42322
42323,CCC(CO)NC(=O)Cc1ccc(NC(=O)CC2=CCCCC2)cc1,,1879476,1879476,1879476,1879476,42323
42324,CC(C)N1CCC(Nc2ccn(Cc3ccccn3)n2)C1=O,,1879488,1879488,1879488,1879488,42324
42325,CC(C)N1CCC(Nc2ccn(CCC#N)n2)C1=O,,1879498,1879498,1879498,1879498,42325
42326,Cc1cc(F)ccc1NCC(=O)NCC(F)(F)F,,1879521,1879521,1879521,1879521,42326
42327,NC(=O)NC(=O)CCN1C(=O)CC(Cc2ccc(F)cc2)C1=O,,1879539,1879539,1879539,1879539,42327
42328,NC(=O)CCN1C(=O)CC(Cc2ccc(F)cc2)C1=O,,1879540,1879540,1879540,1879540,42328
42329,CCCS(=O)(=O)N(C)C(=O)CCc1ccccc1,,1879559,1879559,1879559,1879559,42329
42330,COCCn1cc(NCc2cccc3cn[nH]c23)cn1,,1879565,1879565,1879565,1879565,42330
42331,CC(C)S(=O)(=O)N(C)C(=O)CCc1ccsc1,,1879573,1879573,1879573,1879573,42331
42332,CCCS(=O)(=O)N(C)C(=O)CCc1ccsc1,,1879576,1879576,1879576,1879576,42332
42333,COCCn1cc(NCc2c[nH]nc2C(C)(C)C)cn1,,1879580,1879580,1879580,1879580,42333
42334,COCCOc1ccc(NCc2cccc3cn[nH]c23)cn1,,1879581,1879581,1879581,1879581,42334
